id,tenant_id,order_id,amount,subtotal,discount_percent,discount_amount,tax_rate,tax_amount,service_charge_rate,service_charge_amount,payment_method,paid_at
1110,019abac9-846f-75d0-8dfd-bcf9c9457866,1467,1384267.5,1551000,15,232650,5,65917.5,0,0,Cash,2025-02-25 01:27:57.701+00
1111,019abac9-846f-75d0-8dfd-bcf9c9457866,1468,807975,855000,10,85500,5,38475,0,0,Cash,2025-10-29 07:25:17.090+00
1112,019abac9-846f-75d0-8dfd-bcf9c9457866,1469,147000,140000,0,0,5,7000,0,0,E-Wallet,2025-05-21 12:35:08.554+00
1113,019abac9-846f-75d0-8dfd-bcf9c9457866,1471,2307112.5,2585000,15,387750,5,109862.5,0,0,E-Wallet,2025-08-18 09:05:42.725+00
1114,019abac9-846f-75d0-8dfd-bcf9c9457866,1472,420000,400000,0,0,5,20000,0,0,Card,2025-08-23 10:29:46.344+00
1115,019abac9-846f-75d0-8dfd-bcf9c9457866,1474,1403902.5,1573000,15,235950,5,66852.5,0,0,Cash,2025-02-20 13:30:15.302+00
1116,019abac9-846f-75d0-8dfd-bcf9c9457866,1475,699300,740000,10,74000,5,33300,0,0,Cash,2025-01-17 15:07:24.058+00
1117,019abac9-846f-75d0-8dfd-bcf9c9457866,1476,488250,465000,0,0,5,23250,0,0,E-Wallet,2025-04-23 17:20:26.767+00
1118,019abac9-846f-75d0-8dfd-bcf9c9457866,1477,746550,790000,10,79000,5,35550,0,0,E-Wallet,2025-08-17 22:23:09.882+00
1119,019abac9-846f-75d0-8dfd-bcf9c9457866,1478,1486905,1666000,15,249900,5,70805,0,0,Cash,2025-09-01 17:25:40.411+00
1120,019abac9-846f-75d0-8dfd-bcf9c9457866,1479,1422645,1594000,15,239100,5,67745,0,0,Cash,2026-01-15 14:49:16.310+00
1121,019abac9-846f-75d0-8dfd-bcf9c9457866,1480,204750,195000,0,0,5,9750,0,0,Cash,2025-02-21 07:55:41.398+00
1122,019abac9-846f-75d0-8dfd-bcf9c9457866,1481,812700,860000,10,86000,5,38700,0,0,E-Wallet,2025-03-01 05:55:11.589+00
1123,019abac9-846f-75d0-8dfd-bcf9c9457866,1482,457800,436000,0,0,5,21800,0,0,Card,2025-05-03 02:40:18.963+00
1124,019abac9-846f-75d0-8dfd-bcf9c9457866,1483,1525282.5,1709000,15,256350,5,72632.5,0,0,Card,2025-10-16 18:14:01.594+00
1125,019abac9-846f-75d0-8dfd-bcf9c9457866,1484,789075,835000,10,83500,5,37575,0,0,Card,2025-03-20 06:18:49.151+00
1126,019abac9-846f-75d0-8dfd-bcf9c9457866,1486,2133075,2390000,15,358500,5,101575,0,0,Card,2025-06-18 19:14:05.354+00
1127,019abac9-846f-75d0-8dfd-bcf9c9457866,1487,760725,805000,10,80500,5,36225,0,0,Cash,2025-09-08 02:04:05.187+00
1128,019abac9-846f-75d0-8dfd-bcf9c9457866,1488,1497615,1678000,15,251700,5,71315,0,0,E-Wallet,2025-05-31 18:58:45.112+00
1129,019abac9-846f-75d0-8dfd-bcf9c9457866,1489,1111162.5,1245000,15,186750,5,52912.5,0,0,E-Wallet,2025-11-05 02:04:04.486+00
1130,019abac9-846f-75d0-8dfd-bcf9c9457866,1490,94500,90000,0,0,5,4500,0,0,Card,2025-11-12 23:08:32.684+00
1131,019abac9-846f-75d0-8dfd-bcf9c9457866,1491,1195057.5,1339000,15,200850,5,56907.5,0,0,Card,2025-01-24 21:31:12.320+00
1132,019abac9-846f-75d0-8dfd-bcf9c9457866,1492,960330,1076000,15,161400,5,45730,0,0,Cash,2025-09-10 22:57:20.229+00
1133,019abac9-846f-75d0-8dfd-bcf9c9457866,1494,857115,907000,10,90700,5,40815,0,0,Cash,2025-03-17 06:30:39.330+00
1134,019abac9-846f-75d0-8dfd-bcf9c9457866,1495,183750,175000,0,0,5,8750,0,0,Card,2025-09-17 21:27:36.752+00
1135,019abac9-846f-75d0-8dfd-bcf9c9457866,1496,941587.5,1055000,15,158250,5,44837.5,0,0,Card,2025-07-16 06:47:59.501+00
1136,019abac9-846f-75d0-8dfd-bcf9c9457866,1497,340200,324000,0,0,5,16200,0,0,Cash,2025-08-01 11:07:35.765+00
1137,019abac9-846f-75d0-8dfd-bcf9c9457866,1498,2423137.5,2715000,15,407250,5,115387.5,0,0,Card,2025-11-29 20:12:16.750+00
1138,019abac9-846f-75d0-8dfd-bcf9c9457866,1499,1194165,1338000,15,200700,5,56865,0,0,Card,2025-12-03 22:45:57.194+00
1139,019abac9-846f-75d0-8dfd-bcf9c9457866,1500,688905,729000,10,72900,5,32805,0,0,E-Wallet,2025-10-05 22:05:55.142+00
1140,019abac9-846f-75d0-8dfd-bcf9c9457866,1502,457800,436000,0,0,5,21800,0,0,E-Wallet,2025-05-08 13:31:48.888+00
1141,019abac9-846f-75d0-8dfd-bcf9c9457866,1503,685125,725000,10,72500,5,32625,0,0,Card,2025-05-20 17:55:48.544+00
1142,019abac9-846f-75d0-8dfd-bcf9c9457866,1504,1021912.5,1145000,15,171750,5,48662.5,0,0,E-Wallet,2025-07-17 16:27:06.315+00
1143,019abac9-846f-75d0-8dfd-bcf9c9457866,1505,488250,465000,0,0,5,23250,0,0,E-Wallet,2025-07-20 14:21:07.096+00
1144,019abac9-846f-75d0-8dfd-bcf9c9457866,1508,1313760,1472000,15,220800,5,62560,0,0,Cash,2025-04-30 12:25:25.208+00
1145,019abac9-846f-75d0-8dfd-bcf9c9457866,1509,241500,230000,0,0,5,11500,0,0,Cash,2025-09-16 05:33:53.955+00
1146,019abac9-846f-75d0-8dfd-bcf9c9457866,1510,848610,898000,10,89800,5,40410,0,0,Cash,2025-04-22 00:38:29.008+00
1147,019abac9-846f-75d0-8dfd-bcf9c9457866,1515,852390,902000,10,90200,5,40590,0,0,E-Wallet,2025-08-05 14:19:49.689+00
1148,019abac9-846f-75d0-8dfd-bcf9c9457866,1516,63000,60000,0,0,5,3000,0,0,Card,2025-09-15 08:17:07.125+00
1149,019abac9-846f-75d0-8dfd-bcf9c9457866,1517,84000,80000,0,0,5,4000,0,0,E-Wallet,2025-06-13 07:22:42.786+00
1150,019abac9-846f-75d0-8dfd-bcf9c9457866,1518,910350,1020000,15,153000,5,43350,0,0,Cash,2025-04-18 05:48:18.549+00
1151,019abac9-846f-75d0-8dfd-bcf9c9457866,1519,520800,496000,0,0,5,24800,0,0,E-Wallet,2025-09-23 01:40:31.998+00
1152,019abac9-846f-75d0-8dfd-bcf9c9457866,1520,498750,475000,0,0,5,23750,0,0,E-Wallet,2025-09-26 07:59:38.720+00
1153,019abac9-846f-75d0-8dfd-bcf9c9457866,1521,1012095,1134000,15,170100,5,48195,0,0,E-Wallet,2025-01-20 22:25:58.016+00
1154,019abac9-846f-75d0-8dfd-bcf9c9457866,1522,680400,720000,10,72000,5,32400,0,0,Card,2025-04-17 08:37:04.036+00
1155,019abac9-846f-75d0-8dfd-bcf9c9457866,1523,236250,225000,0,0,5,11250,0,0,E-Wallet,2026-01-07 10:52:22.143+00
1156,019abac9-846f-75d0-8dfd-bcf9c9457866,1524,2270520,2544000,15,381600,5,108120,0,0,Card,2025-08-31 07:04:59.564+00
1157,019abac9-846f-75d0-8dfd-bcf9c9457866,1525,999600,1120000,15,168000,5,47600,0,0,E-Wallet,2025-03-16 02:56:33.632+00
1158,019abac9-846f-75d0-8dfd-bcf9c9457866,1526,604800,640000,10,64000,5,28800,0,0,Cash,2025-04-20 04:44:03.619+00
1159,019abac9-846f-75d0-8dfd-bcf9c9457866,1527,755055,799000,10,79900,5,35955,0,0,Cash,2025-12-01 05:10:08.981+00
1160,019abac9-846f-75d0-8dfd-bcf9c9457866,1529,959437.5,1075000,15,161250,5,45687.5,0,0,Card,2025-08-29 14:09:09.650+00
1161,019abac9-846f-75d0-8dfd-bcf9c9457866,1530,294000,280000,0,0,5,14000,0,0,E-Wallet,2025-02-18 03:20:45.129+00
1162,019abac9-846f-75d0-8dfd-bcf9c9457866,1532,1780537.5,1995000,15,299250,5,84787.5,0,0,E-Wallet,2025-01-18 11:24:23.084+00
1163,019abac9-846f-75d0-8dfd-bcf9c9457866,1533,963900,1080000,15,162000,5,45900,0,0,Card,2025-09-01 06:02:00.110+00
1164,019abac9-846f-75d0-8dfd-bcf9c9457866,1534,918382.5,1029000,15,154350,5,43732.5,0,0,Card,2025-12-24 22:06:52.716+00
1165,019abac9-846f-75d0-8dfd-bcf9c9457866,1535,950512.5,1065000,15,159750,5,45262.5,0,0,Cash,2025-08-07 11:01:39.016+00
1166,019abac9-846f-75d0-8dfd-bcf9c9457866,1537,273000,260000,0,0,5,13000,0,0,Cash,2025-08-09 08:11:49.211+00
1167,019abac9-846f-75d0-8dfd-bcf9c9457866,1538,1205767.5,1351000,15,202650,5,57417.5,0,0,Cash,2025-09-23 05:06:12.680+00
1168,019abac9-846f-75d0-8dfd-bcf9c9457866,1539,914812.5,1025000,15,153750,5,43562.5,0,0,E-Wallet,2025-09-10 09:11:56.529+00
1169,019abac9-846f-75d0-8dfd-bcf9c9457866,1540,832545,881000,10,88100,5,39645,0,0,E-Wallet,2025-08-16 16:10:40.287+00
1170,019abac9-846f-75d0-8dfd-bcf9c9457866,1543,157500,150000,0,0,5,7500,0,0,Card,2025-05-04 07:30:23.538+00
1171,019abac9-846f-75d0-8dfd-bcf9c9457866,1544,510300,540000,10,54000,5,24300,0,0,Cash,2025-01-17 21:06:37.668+00
1172,019abac9-846f-75d0-8dfd-bcf9c9457866,1545,430500,410000,0,0,5,20500,0,0,Cash,2025-10-05 16:26:11.115+00
1173,019abac9-846f-75d0-8dfd-bcf9c9457866,1547,420000,400000,0,0,5,20000,0,0,Card,2025-07-13 16:57:40.764+00
1174,019abac9-846f-75d0-8dfd-bcf9c9457866,1548,765450,810000,10,81000,5,36450,0,0,E-Wallet,2026-01-11 12:23:05.326+00
1175,019abac9-846f-75d0-8dfd-bcf9c9457866,1549,656775,695000,10,69500,5,31275,0,0,Cash,2025-06-03 09:09:25.260+00
1176,019abac9-846f-75d0-8dfd-bcf9c9457866,1551,441000,420000,0,0,5,21000,0,0,Card,2025-10-12 15:13:46.584+00
1177,019abac9-846f-75d0-8dfd-bcf9c9457866,1553,981750,1100000,15,165000,5,46750,0,0,Card,2025-06-24 00:20:17.780+00
1178,019abac9-846f-75d0-8dfd-bcf9c9457866,1555,262500,250000,0,0,5,12500,0,0,Card,2025-11-02 02:09:03.241+00
1179,019abac9-846f-75d0-8dfd-bcf9c9457866,1557,541485,573000,10,57300,5,25785,0,0,Card,2025-12-28 20:56:14.914+00
1180,019abac9-846f-75d0-8dfd-bcf9c9457866,1559,1717170,1924000,15,288600,5,81770,0,0,E-Wallet,2025-01-24 15:50:17.990+00
1181,019abac9-846f-75d0-8dfd-bcf9c9457866,1560,1297695,1454000,15,218100,5,61795,0,0,E-Wallet,2025-09-22 06:17:44.823+00
1182,019abac9-846f-75d0-8dfd-bcf9c9457866,1561,618975,655000,10,65500,5,29475,0,0,Cash,2025-06-02 11:12:14.460+00
1183,019abac9-846f-75d0-8dfd-bcf9c9457866,1563,1057612.5,1185000,15,177750,5,50362.5,0,0,E-Wallet,2025-05-11 12:40:27.018+00
1184,019abac9-846f-75d0-8dfd-bcf9c9457866,1564,864675,915000,10,91500,5,41175,0,0,Card,2025-02-11 04:34:35.706+00
1185,019abac9-846f-75d0-8dfd-bcf9c9457866,1565,462000,440000,0,0,5,22000,0,0,E-Wallet,2025-11-04 07:57:55.719+00
1186,019abac9-846f-75d0-8dfd-bcf9c9457866,1566,456750,435000,0,0,5,21750,0,0,Card,2025-03-19 21:23:41.023+00
1187,019abac9-846f-75d0-8dfd-bcf9c9457866,1567,954975,1070000,15,160500,5,45475,0,0,E-Wallet,2025-12-01 22:29:27.692+00
1188,019abac9-846f-75d0-8dfd-bcf9c9457866,1569,189000,180000,0,0,5,9000,0,0,E-Wallet,2025-07-09 20:18:15.361+00
1189,019abac9-846f-75d0-8dfd-bcf9c9457866,1570,289800,276000,0,0,5,13800,0,0,Cash,2025-06-18 11:56:38.397+00
1190,019abac9-846f-75d0-8dfd-bcf9c9457866,1571,105000,100000,0,0,5,5000,0,0,Card,2025-06-20 12:48:59.143+00
1191,019abac9-846f-75d0-8dfd-bcf9c9457866,1573,884520,936000,10,93600,5,42120,0,0,Cash,2025-04-26 10:59:23.680+00
1192,019abac9-846f-75d0-8dfd-bcf9c9457866,1574,1208445,1354000,15,203100,5,57545,0,0,Card,2025-02-03 16:38:35.344+00
1193,019abac9-846f-75d0-8dfd-bcf9c9457866,1575,680400,720000,10,72000,5,32400,0,0,Cash,2025-05-19 06:03:24.767+00
1194,019abac9-846f-75d0-8dfd-bcf9c9457866,1576,824040,872000,10,87200,5,39240,0,0,Card,2025-05-19 05:18:11.651+00
1195,019abac9-846f-75d0-8dfd-bcf9c9457866,1579,519750,495000,0,0,5,24750,0,0,Card,2025-12-14 10:10:03.325+00
1196,019abac9-846f-75d0-8dfd-bcf9c9457866,1581,1432462.5,1605000,15,240750,5,68212.5,0,0,Cash,2025-04-12 21:41:58.351+00
1197,019abac9-846f-75d0-8dfd-bcf9c9457866,1582,913027.5,1023000,15,153450,5,43477.5,0,0,Cash,2025-06-12 21:47:44.809+00
1198,019abac9-846f-75d0-8dfd-bcf9c9457866,1585,1503862.5,1685000,15,252750,5,71612.5,0,0,E-Wallet,2026-01-04 02:02:56.856+00
1199,019abac9-846f-75d0-8dfd-bcf9c9457866,1586,1066537.5,1195000,15,179250,5,50787.5,0,0,Card,2025-02-26 04:53:22.117+00
1200,019abac9-846f-75d0-8dfd-bcf9c9457866,1588,1021020,1144000,15,171600,5,48620,0,0,E-Wallet,2026-01-02 22:16:56.517+00
1201,019abac9-846f-75d0-8dfd-bcf9c9457866,1590,1258425,1410000,15,211500,5,59925,0,0,Card,2025-04-30 22:08:42.711+00
1202,019abac9-846f-75d0-8dfd-bcf9c9457866,1591,393750,375000,0,0,5,18750,0,0,Cash,2025-11-20 11:48:24.317+00
1203,019abac9-846f-75d0-8dfd-bcf9c9457866,1592,571725,605000,10,60500,5,27225,0,0,E-Wallet,2025-06-23 21:36:13.286+00
1204,019abac9-846f-75d0-8dfd-bcf9c9457866,1593,136500,130000,0,0,5,6500,0,0,Card,2025-06-30 06:50:01.915+00
1205,019abac9-846f-75d0-8dfd-bcf9c9457866,1595,919275,1030000,15,154500,5,43775,0,0,Cash,2025-09-27 20:14:20.570+00
1206,019abac9-846f-75d0-8dfd-bcf9c9457866,1597,878850,930000,10,93000,5,41850,0,0,E-Wallet,2025-02-11 23:04:36.131+00
1207,019abac9-846f-75d0-8dfd-bcf9c9457866,1598,896962.5,1005000,15,150750,5,42712.5,0,0,Card,2025-09-25 22:57:42.209+00
1208,019abac9-846f-75d0-8dfd-bcf9c9457866,1599,890190,942000,10,94200,5,42390,0,0,E-Wallet,2025-10-07 03:42:35.244+00
1209,019abac9-846f-75d0-8dfd-bcf9c9457866,1600,760725,805000,10,80500,5,36225,0,0,Cash,2025-08-07 15:39:12.836+00
1210,019abac9-846f-75d0-8dfd-bcf9c9457866,1603,1294125,1450000,15,217500,5,61625,0,0,Cash,2025-11-30 11:31:45.467+00
1211,019abac9-846f-75d0-8dfd-bcf9c9457866,1604,1253962.5,1405000,15,210750,5,59712.5,0,0,Cash,2025-12-25 01:14:46.805+00
1212,019abac9-846f-75d0-8dfd-bcf9c9457866,1606,325500,310000,0,0,5,15500,0,0,Card,2025-08-12 02:36:25.469+00
1213,019abac9-846f-75d0-8dfd-bcf9c9457866,1607,428400,408000,0,0,5,20400,0,0,Card,2025-11-15 16:20:50.860+00
1214,019abac9-846f-75d0-8dfd-bcf9c9457866,1608,794745,841000,10,84100,5,37845,0,0,Card,2025-02-15 02:02:19.418+00
1215,019abac9-846f-75d0-8dfd-bcf9c9457866,1609,1698427.5,1903000,15,285450,5,80877.5,0,0,Cash,2025-05-09 19:43:21.009+00
1216,019abac9-846f-75d0-8dfd-bcf9c9457866,1610,1316437.5,1475000,15,221250,5,62687.5,0,0,Card,2025-08-28 20:28:02.423+00
1217,019abac9-846f-75d0-8dfd-bcf9c9457866,1612,131250,125000,0,0,5,6250,0,0,Cash,2025-10-14 01:41:56.644+00
1218,019abac9-846f-75d0-8dfd-bcf9c9457866,1614,672840,712000,10,71200,5,32040,0,0,E-Wallet,2025-07-17 03:54:45.975+00
1219,019abac9-846f-75d0-8dfd-bcf9c9457866,1615,644490,682000,10,68200,5,30690,0,0,E-Wallet,2025-05-11 05:53:31.030+00
1220,019abac9-846f-75d0-8dfd-bcf9c9457866,1616,273000,260000,0,0,5,13000,0,0,E-Wallet,2025-07-26 14:15:39.639+00
1221,019abac9-846f-75d0-8dfd-bcf9c9457866,1618,306600,292000,0,0,5,14600,0,0,E-Wallet,2025-05-12 07:39:44.731+00
1222,019abac9-846f-75d0-8dfd-bcf9c9457866,1619,157500,150000,0,0,5,7500,0,0,Card,2025-08-26 19:14:54.749+00
1223,019abac9-846f-75d0-8dfd-bcf9c9457866,1620,510300,540000,10,54000,5,24300,0,0,Cash,2025-11-14 20:21:39.059+00
1224,019abac9-846f-75d0-8dfd-bcf9c9457866,1621,189000,180000,0,0,5,9000,0,0,Card,2025-07-13 01:40:19.936+00
1225,019abac9-846f-75d0-8dfd-bcf9c9457866,1623,861840,912000,10,91200,5,41040,0,0,E-Wallet,2025-09-17 07:55:20.966+00
1226,019abac9-846f-75d0-8dfd-bcf9c9457866,1624,1317330,1476000,15,221400,5,62730,0,0,E-Wallet,2025-06-09 14:55:08.037+00
1227,019abac9-846f-75d0-8dfd-bcf9c9457866,1626,1093312.5,1225000,15,183750,5,52062.5,0,0,E-Wallet,2025-01-28 17:31:30.364+00
1228,019abac9-846f-75d0-8dfd-bcf9c9457866,1628,928200,1040000,15,156000,5,44200,0,0,E-Wallet,2025-05-14 15:00:48.067+00
1229,019abac9-846f-75d0-8dfd-bcf9c9457866,1629,1570800,1760000,15,264000,5,74800,0,0,Cash,2025-08-29 16:26:14.338+00
1230,019abac9-846f-75d0-8dfd-bcf9c9457866,1630,452550,431000,0,0,5,21550,0,0,Cash,2025-12-04 02:32:28.323+00
1231,019abac9-846f-75d0-8dfd-bcf9c9457866,1632,1189702.5,1333000,15,199950,5,56652.5,0,0,Card,2025-06-05 03:38:49.847+00
1232,019abac9-846f-75d0-8dfd-bcf9c9457866,1633,964792.5,1081000,15,162150,5,45942.5,0,0,E-Wallet,2025-05-30 00:28:07.193+00
1233,019abac9-846f-75d0-8dfd-bcf9c9457866,1634,1004955,1126000,15,168900,5,47855,0,0,Cash,2025-06-21 06:29:14.480+00
1234,019abac9-846f-75d0-8dfd-bcf9c9457866,1635,510300,486000,0,0,5,24300,0,0,Cash,2025-06-06 03:43:39.835+00
1235,019abac9-846f-75d0-8dfd-bcf9c9457866,1636,896070,1004000,15,150600,5,42670,0,0,Cash,2025-05-04 16:34:28.102+00
1236,019abac9-846f-75d0-8dfd-bcf9c9457866,1637,1477087.5,1655000,15,248250,5,70337.5,0,0,Cash,2026-01-12 05:16:07.079+00
1237,019abac9-846f-75d0-8dfd-bcf9c9457866,1638,430500,410000,0,0,5,20500,0,0,E-Wallet,2025-03-10 21:23:23.495+00
1238,019abac9-846f-75d0-8dfd-bcf9c9457866,1640,192150,183000,0,0,5,9150,0,0,Cash,2025-10-11 22:06:20.762+00
1239,019abac9-846f-75d0-8dfd-bcf9c9457866,1641,1334287.5,1495000,15,224250,5,63537.5,0,0,Card,2025-03-30 08:10:30.621+00
1240,019abac9-846f-75d0-8dfd-bcf9c9457866,1642,779625,825000,10,82500,5,37125,0,0,Card,2025-11-12 20:50:54.630+00
1241,019abac9-846f-75d0-8dfd-bcf9c9457866,1643,392700,374000,0,0,5,18700,0,0,Card,2025-08-01 04:20:34.197+00
1242,019abac9-846f-75d0-8dfd-bcf9c9457866,1648,585900,620000,10,62000,5,27900,0,0,Card,2025-03-28 00:29:38.346+00
1243,019abac9-846f-75d0-8dfd-bcf9c9457866,1650,493500,470000,0,0,5,23500,0,0,Cash,2026-01-11 20:06:34.997+00
1244,019abac9-846f-75d0-8dfd-bcf9c9457866,1651,234150,223000,0,0,5,11150,0,0,E-Wallet,2025-01-28 12:34:57.409+00
1245,019abac9-846f-75d0-8dfd-bcf9c9457866,1652,1973317.5,2211000,15,331650,5,93967.5,0,0,Cash,2025-06-21 20:01:48.770+00
1246,019abac9-846f-75d0-8dfd-bcf9c9457866,1653,21000,20000,0,0,5,1000,0,0,Cash,2025-06-04 16:52:36.913+00
1247,019abac9-846f-75d0-8dfd-bcf9c9457866,1654,409500,390000,0,0,5,19500,0,0,E-Wallet,2025-08-14 22:57:23.497+00
1248,019abac9-846f-75d0-8dfd-bcf9c9457866,1655,325500,310000,0,0,5,15500,0,0,Cash,2025-08-27 05:16:38.641+00
1249,019abac9-846f-75d0-8dfd-bcf9c9457866,1656,874125,925000,10,92500,5,41625,0,0,E-Wallet,2025-05-24 01:27:57.954+00
1250,019abac9-846f-75d0-8dfd-bcf9c9457866,1657,1075462.5,1205000,15,180750,5,51212.5,0,0,Cash,2025-03-21 16:56:47.405+00
1251,019abac9-846f-75d0-8dfd-bcf9c9457866,1658,471450,449000,0,0,5,22450,0,0,Card,2025-06-27 15:07:31.789+00
1252,019abac9-846f-75d0-8dfd-bcf9c9457866,1660,294000,280000,0,0,5,14000,0,0,Card,2025-06-17 20:32:37.408+00
1253,019abac9-846f-75d0-8dfd-bcf9c9457866,1662,1702890,1908000,15,286200,5,81090,0,0,Card,2025-09-06 22:30:15.946+00
1254,019abac9-846f-75d0-8dfd-bcf9c9457866,1664,393750,375000,0,0,5,18750,0,0,Cash,2025-05-26 13:20:31.919+00
1255,019abac9-846f-75d0-8dfd-bcf9c9457866,1665,1047795,1174000,15,176100,5,49895,0,0,E-Wallet,2025-08-14 06:42:02.510+00
1256,019abac9-846f-75d0-8dfd-bcf9c9457866,1666,893025,945000,10,94500,5,42525,0,0,Card,2025-10-11 00:43:57.630+00
1257,019abac9-846f-75d0-8dfd-bcf9c9457866,1667,1934940,2168000,15,325200,5,92140,0,0,Cash,2025-09-23 20:17:17.222+00
1258,019abac9-846f-75d0-8dfd-bcf9c9457866,1668,152250,145000,0,0,5,7250,0,0,Card,2025-05-16 21:19:56.720+00
1259,019abac9-846f-75d0-8dfd-bcf9c9457866,1669,1014772.5,1137000,15,170550,5,48322.5,0,0,E-Wallet,2025-02-10 04:28:51.000+00
1260,019abac9-846f-75d0-8dfd-bcf9c9457866,1670,220500,210000,0,0,5,10500,0,0,Cash,2025-05-22 03:56:08.843+00
1261,019abac9-846f-75d0-8dfd-bcf9c9457866,1671,445200,424000,0,0,5,21200,0,0,Cash,2025-03-17 13:49:06.327+00
1262,019abac9-846f-75d0-8dfd-bcf9c9457866,1672,533925,565000,10,56500,5,25425,0,0,Cash,2025-04-10 09:00:35.240+00
1263,019abac9-846f-75d0-8dfd-bcf9c9457866,1674,1280737.5,1435000,15,215250,5,60987.5,0,0,Card,2025-03-29 23:36:14.088+00
1264,019abac9-846f-75d0-8dfd-bcf9c9457866,1675,2050965,2298000,15,344700,5,97665,0,0,E-Wallet,2025-10-06 01:54:54.567+00
1265,019abac9-846f-75d0-8dfd-bcf9c9457866,1676,262500,250000,0,0,5,12500,0,0,E-Wallet,2025-12-28 08:16:08.159+00
1266,019abac9-846f-75d0-8dfd-bcf9c9457866,1677,1396762.5,1565000,15,234750,5,66512.5,0,0,E-Wallet,2025-01-28 20:22:50.344+00
1267,019abac9-846f-75d0-8dfd-bcf9c9457866,1678,841050,890000,10,89000,5,40050,0,0,E-Wallet,2025-05-11 15:00:19.260+00
1268,019abac9-846f-75d0-8dfd-bcf9c9457866,1679,456750,435000,0,0,5,21750,0,0,E-Wallet,2025-04-05 23:00:38.928+00
1269,019abac9-846f-75d0-8dfd-bcf9c9457866,1681,63000,60000,0,0,5,3000,0,0,Card,2025-07-09 19:49:46.634+00
1270,019abac9-846f-75d0-8dfd-bcf9c9457866,1683,131250,125000,0,0,5,6250,0,0,Cash,2025-02-17 16:43:22.031+00
1271,019abac9-846f-75d0-8dfd-bcf9c9457866,1684,758835,803000,10,80300,5,36135,0,0,Cash,2025-12-05 07:45:58.276+00
1272,019abac9-846f-75d0-8dfd-bcf9c9457866,1685,433650,413000,0,0,5,20650,0,0,Cash,2025-02-03 06:30:51.908+00
1273,019abac9-846f-75d0-8dfd-bcf9c9457866,1686,964792.5,1081000,15,162150,5,45942.5,0,0,Card,2025-12-20 17:30:24.485+00
1274,019abac9-846f-75d0-8dfd-bcf9c9457866,1687,187950,179000,0,0,5,8950,0,0,E-Wallet,2025-10-29 10:31:20.250+00
1275,019abac9-846f-75d0-8dfd-bcf9c9457866,1688,388500,370000,0,0,5,18500,0,0,E-Wallet,2025-01-26 23:19:39.910+00
1276,019abac9-846f-75d0-8dfd-bcf9c9457866,1690,1597575,1790000,15,268500,5,76075,0,0,Card,2025-05-17 14:02:36.036+00
1277,019abac9-846f-75d0-8dfd-bcf9c9457866,1691,919275,1030000,15,154500,5,43775,0,0,Cash,2025-09-10 03:36:56.111+00
1278,019abac9-846f-75d0-8dfd-bcf9c9457866,1692,719145,761000,10,76100,5,34245,0,0,Cash,2025-12-03 04:34:12.884+00
1279,019abac9-846f-75d0-8dfd-bcf9c9457866,1693,529200,560000,10,56000,5,25200,0,0,Card,2025-09-07 15:56:34.327+00
1280,019abac9-846f-75d0-8dfd-bcf9c9457866,1694,973717.5,1091000,15,163650,5,46367.5,0,0,Cash,2025-04-01 11:31:03.762+00
1281,019abac9-846f-75d0-8dfd-bcf9c9457866,1695,904995,1014000,15,152100,5,43095,0,0,Cash,2025-11-08 23:05:06.610+00
1282,019abac9-846f-75d0-8dfd-bcf9c9457866,1696,1097775,1230000,15,184500,5,52275,0,0,Card,2026-01-09 19:33:14.300+00
1283,019abac9-846f-75d0-8dfd-bcf9c9457866,1698,89250,85000,0,0,5,4250,0,0,Cash,2025-10-21 09:00:10.965+00
1284,019abac9-846f-75d0-8dfd-bcf9c9457866,1699,126000,120000,0,0,5,6000,0,0,E-Wallet,2025-07-21 00:42:11.292+00
1285,019abac9-846f-75d0-8dfd-bcf9c9457866,1701,428400,408000,0,0,5,20400,0,0,Card,2025-08-13 11:54:08.005+00
1286,019abac9-846f-75d0-8dfd-bcf9c9457866,1702,519750,495000,0,0,5,24750,0,0,Card,2025-01-17 12:36:53.421+00
1287,019abac9-846f-75d0-8dfd-bcf9c9457866,1703,921375,975000,10,97500,5,43875,0,0,Cash,2025-11-03 04:49:34.842+00
1288,019abac9-846f-75d0-8dfd-bcf9c9457866,1704,1035300,1160000,15,174000,5,49300,0,0,E-Wallet,2025-12-01 13:40:36.565+00
1289,019abac9-846f-75d0-8dfd-bcf9c9457866,1705,1414612.5,1585000,15,237750,5,67362.5,0,0,Cash,2025-08-24 13:11:39.830+00
1290,019abac9-846f-75d0-8dfd-bcf9c9457866,1707,1017450,1140000,15,171000,5,48450,0,0,Cash,2025-04-07 09:43:10.200+00
1291,019abac9-846f-75d0-8dfd-bcf9c9457866,1708,1084387.5,1215000,15,182250,5,51637.5,0,0,E-Wallet,2025-08-25 20:41:24.681+00
1292,019abac9-846f-75d0-8dfd-bcf9c9457866,1709,1155787.5,1295000,15,194250,5,55037.5,0,0,E-Wallet,2025-08-19 01:47:51.226+00
1293,019abac9-846f-75d0-8dfd-bcf9c9457866,1710,662445,701000,10,70100,5,31545,0,0,Cash,2025-03-24 16:45:08.987+00
1294,019abac9-846f-75d0-8dfd-bcf9c9457866,1711,126000,120000,0,0,5,6000,0,0,E-Wallet,2025-09-25 19:25:45.409+00
1295,019abac9-846f-75d0-8dfd-bcf9c9457866,1712,1633275,1830000,15,274500,5,77775,0,0,Cash,2025-10-11 10:32:27.493+00
